User_ID,Time,Long,Lat,Country_Code
36445296@N00,2007-06-29 05:36:31.0,28.98365,41.102121,201
81121112@N00,2005-08-20 15:57:54.0,127.789535,26.344191,88
74937968@N00,2007-12-06 00:18:07.0,-.119605,51.503426,206
51035767928@N01,2009-06-28 18:24:39.0,-79.424501,43.643166,23
12224082@N00,2006-11-16 18:02:58.0,-1.831626,51.178589,206
54447124@N00,2011-10-19 11:45:31.0,-79.381198,43.639056,23
44378953@N00,2007-07-25 13:16:41.0,4.89468,52.368638,153
25622716@N02,2007-07-14 14:42:07.0,8.08937,46.441228,192
81217355@N00,2012-04-27 08:19:37.0,139.769665,35.66172,88
17065592@N00,2008-07-03 19:17:00.0,-121.304386,50.774083,23
66626457@N04,2010-07-01 00:00:00.0,2.168769,41.38752,187
82394503@N00,2008-07-02 03:59:43.0,19.133377,47.469878,80
28049941@N03,2011-02-02 15:38:00.0,.042223,38.639106,187
91409706@N00,2011-10-18 10:35:00.0,-78.915667,-.866834,48
39213037@N03,2011-05-26 13:53:20.0,8.378288,46.471102,192
54169140@N00,2011-10-25 17:04:31.0,-1.079834,53.961333,206
9462200@N08,2010-04-16 11:00:24.0,-105.439224,20.871644,119
93995264@N00,2009-12-10 10:59:36.0,-77.403016,25.076464,12
39276850@N00,2011-11-06 06:56:49.0,77.031166,8.369,82
97863854@N00,2009-07-15 21:57:35.0,123.977777,9.756944,172
41894169961@N01,2007-05-26 16:02:16.0,135.768013,34.928726,88
97964364@N00,2005-11-02 11:52:26.0,28.377857,-32.68273,179
70323761@N00,2012-07-16 14:56:29.0,-46.653775,-23.563284,20
44618460@N00,2006-01-25 06:34:36.0,34.782714,31.872892,84
25652622@N00,2008-09-07 23:25:41.0,2.287269,48.856163,64
25945373@N00,2007-08-08 19:08:20.0,23.053693,36.52288,73
39473290@N03,2008-07-11 21:42:26.0,135.773935,35.003966,88
16425649@N00,2007-12-30 22:07:56.0,139.058675,35.240992,88
77619789@N00,2009-03-16 04:41:29.0,31.624402,22.337373,49
61802231@N00,2013-02-10 18:16:16.0,174.759349,-36.857578,159
36424619@N00,2005-12-30 20:31:39.0,2.336021,48.861055,64
99785739@N00,2014-04-17 11:20:18.0,6.768319,51.22253,71
8573486@N06,2007-10-27 21:27:58.0,-103.388299,20.720313,119
72004710@N00,2010-09-05 16:34:09.0,-6.271626,53.339585,50
7443659@N07,2007-06-03 04:19:24.0,10.750293,47.55782,71
8502118@N08,2012-04-20 12:50:13.0,135.872194,34.355872,88
35838730@N05,2006-04-18 17:12:24.0,12.547937,55.694077,44
31150609@N05,2009-07-23 08:20:45.0,23.280887,-19.588094,181
39972375@N06,2014-04-21 23:10:49.0,-.467414,51.481783,206
12693966@N07,2007-02-12 14:24:21.0,-78.393287,22.55283,40
17065592@N00,2008-12-02 08:36:21.0,4.764785,52.309446,153
21764605@N03,2010-10-24 13:57:10.0,120.969498,23.8379,245
86679612@N00,2008-06-12 10:55:02.0,20.060091,49.984841,163
12508540@N03,2012-06-10 21:33:57.0,116.266851,39.998131,29
97448468@N00,2004-07-22 15:22:21.0,11.915477,50.317939,71
15172716@N04,2012-05-25 12:09:57.0,121.497802,31.236802,29
14812197@N00,2004-06-23 12:31:30.0,16.159665,43.860586,79
31097707@N00,2013-09-24 09:39:02.0,3.226833,51.2085,128
49503207397@N01,2006-03-28 17:29:48.0,174.777293,-41.289287,159
62313790@N00,2012-12-28 07:01:18.0,-70.650931,-33.437845,32
31622436@N00,2010-11-07 08:16:54.0,-91.207809,14.692206,74
97904784@N00,2008-01-18 04:51:02.0,5.131297,52.205318,153
82394503@N00,2007-12-24 10:01:04.0,-56.17155,-34.868468,210
40685716@N00,2009-02-25 16:01:30.0,98.932056,18.818404,194
21435131@N06,2010-09-14 06:56:32.0,4.358854,43.83522,64
30979614@N07,2005-12-29 16:57:28.0,7.901562,48.397147,71
22201865@N00,2013-12-14 08:15:21.0,121.473572,31.219605,29
23611129@N00,2006-08-22 20:57:15.0,24.736146,59.435441,52
27628607@N00,2007-07-07 19:43:32.0,-.341005,51.455591,206
26784941@N00,2006-06-03 03:23:33.0,-6.264953,53.355469,50
88792132@N00,2007-08-13 09:39:27.0,-5.968151,43.160114,187
27637456@N06,2011-04-02 20:48:56.0,-6.284813,42.482158,187
7457894@N04,2009-12-19 08:29:09.0,-98.386736,26.178228,119
56264445@N00,2008-03-05 15:10:29.0,-10.124416,51.77007,50
13355100@N00,2008-07-19 08:37:58.0,76.426166,38.299666,29
37403827@N00,2006-10-06 02:21:36.0,-6.258945,53.347272,50
99357189@N00,2000-09-01 00:00:00.0,-59.962005,45.924408,23
8502118@N08,2012-11-18 16:15:20.0,35.3882,-3.072909,204
75602401@N08,2011-04-04 15:08:18.0,-71.529719,-16.396191,161
45972156@N04,2008-02-04 14:05:12.0,117.307891,40.896455,29
97108788@N00,2008-01-15 07:00:35.0,4.367065,50.833698,128
35067687@N04,2013-03-27 20:32:30.0,63.326225,45.634709,97
22633351@N03,2007-10-24 16:43:29.0,12.4833,41.900002,85
62153623@N05,2012-12-07 19:29:27.0,-113.976609,49.075911,23
70323761@N00,2007-09-06 14:08:50.0,2.326596,48.859844,64
73303415@N00,2008-08-25 13:35:06.0,-79.870326,43.257526,23
67348589@N00,2007-06-20 22:37:08.0,54.365844,24.466525,227
55012801@N00,2008-05-09 09:59:47.0,-71.843869,-13.415104,161
8334199@N04,2009-11-30 07:23:30.0,2.33571,48.861207,64
56617401@N00,2013-09-16 03:44:21.0,11.432991,48.271654,71
90349026@N00,2008-08-07 00:16:24.0,14.424018,50.088112,57
45919548@N00,2004-03-11 08:25:29.0,-84.593009,9.564188,38
27949900@N04,2010-05-28 18:56:04.0,139.76062,35.670726,88
74733702@N00,2009-07-21 16:40:52.0,-67.264585,18.359746,173
93452909@N00,2007-04-06 19:40:05.0,138.604717,-34.920633,8
14493914@N00,2009-04-26 00:13:04.0,4.815305,52.471664,153
77789132@N00,2006-11-05 00:00:15.0,28.66539,-28.55927,179
12810816@N08,2014-02-27 07:52:46.0,135.770005,35.008869,88
77982841@N00,2007-06-26 16:09:51.0,-1.382303,52.844149,206
65145048@N00,2011-05-01 05:40:04.0,100.0288,9.451601,194
80361362@N00,2013-02-15 16:19:29.0,14.400833,50.091,57
62297955@N00,2005-02-03 06:56:18.0,39.672403,-4.073949,91
120555782@N02,2011-10-28 08:04:21.0,44.346731,35.455269,87
22085049@N07,2013-01-22 22:56:16.0,114.154169,22.271947,129
62126383@N00,2007-05-01 12:06:11.0,35.107841,32.683741,84
31622436@N00,2010-05-01 08:06:19.0,16.364822,48.207286,56
41952095@N00,2007-12-01 17:14:18.0,-70.648612,-33.455362,32
10845359@N02,2007-08-09 13:27:58.0,44.377223,33.314714,87
77357393@N00,2002-09-11 00:00:00.0,9.285507,46.016038,85
8502118@N08,2014-02-04 12:12:41.0,94.859461,21.153252,17
53834128@N06,2011-01-31 14:51:24.0,10.4035,43.720333,85
49165041@N00,2012-02-07 14:50:24.0,139.988489,35.876275,88
12307601@N04,2014-01-30 07:08:36.0,38.117108,55.877345,174
27384730@N00,2006-07-16 00:00:26.0,106.242084,11.153813,215
21184068@N05,2011-03-08 15:17:57.0,-8.110703,42.66039,187
44039165@N00,2011-03-18 14:48:38.0,168.158017,-44.803006,159
11839821@N00,2006-09-04 18:05:09.0,-85.647525,10.598942,38
29650319@N06,2008-12-24 23:58:05.0,35.507984,32.981236,84
58711569@N00,2013-02-26 12:59:33.0,2.176902,41.385425,187
57608438@N08,2013-09-27 10:20:33.0,3.944338,49.083086,64
27632962@N04,2004-03-11 16:51:44.0,67.631835,40.296286,211
25652913@N03,2008-09-01 00:00:00.0,-123.05211,49.957515,23
7558768@N03,2012-03-25 11:08:59.0,-9.141365,38.718708,165
37403827@N00,2006-10-07 07:52:08.0,-6.258945,53.347272,50
71781509@N00,2006-08-08 23:03:32.0,-1.657562,42.824617,187
86931652@N00,2012-04-06 12:09:51.0,13.740034,51.06044,71
59663349@N00,2011-12-14 20:59:36.0,4.471714,51.915592,153
34132370@N00,2045-04-11 06:05:54.0,-86.904945,13.041853,158
9537980@N02,2007-02-15 17:35:41.0,-105.448322,20.873328,119
79781814@N00,2007-03-21 04:21:30.0,-.175191,51.51594,206
33246905@N04,2012-11-02 16:04:24.0,144.978652,-37.765224,8
88488885@N00,2007-12-23 10:26:27.0,116.405464,39.877433,29
56619626@N05,2012-07-25 18:34:43.0,-123.134336,49.272242,23
17065592@N00,2008-11-25 15:32:41.0,4.358677,52.011486,153
16909255@N00,2009-04-04 15:27:06.0,84.434051,27.48208,155
23311795@N04,2012-03-28 13:11:43.0,-38.508873,-12.923975,20
35176909@N08,2009-12-02 05:12:19.0,120.434703,24.062452,245
7760104@N06,2013-01-07 07:08:21.0,2.337491,48.860705,64
40463436@N00,2011-08-18 11:51:11.0,25.459785,36.395862,73
65873073@N00,2013-05-28 13:56:09.0,2.332269,48.884113,64
79349056@N00,2007-09-20 20:05:29.0,-3.697583,40.42299,187
66458073@N00,2013-12-30 07:09:00.0,9.985585,53.562259,71
49503048699@N01,2010-04-25 21:46:09.0,121.526924,25.032524,245
17547537@N00,2007-08-09 10:52:14.0,25.878295,36.851054,73
84736632@N00,2010-04-06 14:51:43.0,-70.415925,19.752607,47
8093821@N05,2009-08-03 21:05:02.0,23.7362,37.975369,73
68151423@N00,2002-06-02 21:53:53.0,4.817762,43.944969,64
94246031@N00,2010-05-22 08:42:29.0,105.484155,10.332122,215
10068791@N08,2010-07-24 04:41:03.0,138.729085,35.363505,88
8502118@N08,2012-08-14 20:05:33.0,-96.727053,17.057344,119
42728243@N00,2008-09-22 20:12:24.0,17.616346,59.824905,190
24826063@N08,2009-06-26 07:57:24.0,-87.071923,20.629661,119
22258335@N08,2008-09-11 01:49:45.0,17.63356,59.858205,190
24946690@N03,2010-02-02 09:44:14.0,-123.105776,49.275896,23
46271629@N00,2011-07-21 19:26:38.0,150.321121,-33.691495,8
66762699@N00,2006-09-22 14:55:50.0,4.901082,52.376214,153
31723997@N00,2010-06-12 18:05:47.0,12.529393,55.685727,44
10589348@N00,2013-04-27 07:02:32.0,5.102033,51.110638,128
79847196@N00,2012-09-01 03:11:57.0,30.356426,59.931822,174
10677920@N05,2013-08-15 23:07:04.0,112.014625,40.541244,29
51267780@N00,2011-09-16 17:53:47.0,-16.91307,65.591922,81
55437289@N00,2010-07-27 14:02:38.0,-123.134912,49.272619,23
11934387@N08,2007-02-21 10:53:29.0,13.412332,52.522357,71
51035661423@N01,2006-08-26 21:28:56.0,139.634943,35.339144,88
89333107@N00,2009-04-14 09:29:22.0,90.407112,23.7098,13
43334562@N00,2006-04-28 15:13:41.0,8.661968,50.106735,71
43334562@N00,2013-07-04 15:23:29.0,-19.497212,63.518827,81
30176957@N04,2013-05-24 16:25:35.0,2.360168,48.855459,64
7531619@N05,2010-11-03 09:56:21.0,31.707143,-13.168667,222
77684811@N00,2010-12-18 20:59:02.0,80.250277,6.010877,25
99373037@N00,2006-08-07 06:14:46.0,80.270233,13.090597,82
30003624@N00,2013-09-22 11:22:55.0,11.564932,48.136815,71
31703167@N00,2011-05-06 15:15:57.0,-75.382028,6.137927,37
38315261@N00,2009-03-14 07:33:48.0,23.744587,37.982303,73
71947277@N00,2007-04-01 01:39:36.0,2.294726,48.873917,64
11438926@N00,2010-11-08 19:48:26.0,151.206954,-33.869628,8
48263086@N00,2013-02-24 13:08:51.0,-79.526667,8.975333,164
13194817@N00,2013-07-06 11:22:56.0,-79.611495,9.016363,164
14753651@N03,2011-08-22 22:18:05.0,126.474437,37.757958,95
41894197861@N01,2004-10-13 19:22:48.0,-82.391624,23.133098,40
13237500@N00,2005-03-20 19:27:33.0,-2.751903,47.659491,64
82574604@N00,2011-05-19 21:10:47.0,4.885333,52.375667,153
51035693821@N01,2010-03-25 20:45:02.0,-82.372312,23.134519,40
68174069@N00,1999-02-27 09:54:18.0,18.652038,54.389354,163
23611129@N00,2006-10-18 17:14:49.0,15.43137,46.339906,183
64384103@N02,2013-07-03 02:07:13.0,23.648817,45.511699,170
61187088@N00,2007-12-25 14:12:10.0,13.37675,52.509554,71
41715395@N00,2006-07-22 13:11:56.0,16.372332,48.208549,56
96914291@N00,2007-07-29 11:40:34.0,129.709825,33.791845,88
37996580657@N01,2009-12-29 01:58:25.0,126.989679,37.562838,95
8502118@N08,2012-04-24 10:43:21.0,137.970219,36.238502,88
40435684@N00,2003-07-01 00:00:00.0,10.178889,49.376944,71
37403827@N00,2006-10-01 19:32:59.0,-6.258945,53.347272,50
48889091015@N01,2006-08-09 11:07:44.0,-87.07798,20.621056,119
77986264@N00,2007-02-08 07:58:10.0,5.322875,60.396897,154
8164962@N03,2014-01-18 13:39:19.0,115.264947,-8.476706,224
20462444@N00,2007-09-21 06:39:25.0,17.100863,48.142952,104
57051681@N05,2011-12-03 13:54:51.0,-101.192836,19.70295,119
25389244@N00,2009-04-05 13:57:48.0,16.359186,48.211516,56
29619840@N00,2008-07-11 17:07:05.0,-79.390481,43.649911,23
29705797@N00,2010-07-30 15:27:03.0,24.739638,59.435938,52
36022626@N00,2010-08-19 04:45:38.0,16.366195,48.206828,56
37408479@N00,2006-11-28 04:35:52.0,110.36848,-7.793741,224
55276233@N00,2006-09-12 16:46:18.0,35.23354,31.77827,138
14533602@N00,2007-06-21 09:20:20.0,7.024812,43.549978,64
66142667@N00,2012-03-25 14:52:41.0,135.763122,35.025436,88
7423586@N08,2011-07-09 16:24:16.0,-123.121134,49.280341,23
102237062@N02,2014-03-30 14:24:11.0,150.710005,-34.149681,8
95409938@N00,2007-08-21 23:01:18.0,22.44215,36.983289,73
46612246@N00,2012-01-29 14:54:59.0,100.542933,13.72828,194
29043851@N03,2011-07-31 15:38:30.0,93.978424,25.165717,82
7404656@N07,2007-04-24 10:39:16.0,13.737545,51.053642,71
68149505@N00,2012-12-08 22:07:19.0,101.694184,3.161416,120
8049886@N02,2006-05-28 07:26:08.0,-.127104,51.519347,206
8712554@N02,2008-08-04 04:13:03.0,10.703076,59.926216,154
45919548@N00,2007-09-08 16:49:14.0,-.14088,51.517362,206
71035721@N00,2011-07-01 11:59:54.0,9.0515,42.197999,64
74193050@N00,2010-07-26 03:17:58.0,45.272941,31.32094,87
31477369@N00,2009-10-12 17:31:53.0,11.589288,48.149538,71
55012801@N00,2008-05-06 11:06:54.0,-69.176959,-12.59335,161
24871493@N02,2009-08-23 05:24:45.0,126.975474,37.570024,95
40202457@N00,2006-11-30 11:17:01.0,-.145568,51.513122,206
63825149@N00,2010-03-17 18:10:37.0,151.209683,-33.861132,8
27632962@N04,2010-09-03 05:05:14.0,17.318916,59.184195,190
50058855@N02,2006-01-01 00:00:57.0,-117.531738,49.427053,23
34325628@N05,2007-08-20 00:41:14.0,24.430847,36.698704,73
16082542@N00,2004-02-03 16:25:02.0,44.240795,33.246516,87
69875617@N00,2010-04-24 14:40:28.0,-.686473,54.28071,206
30132668@N07,2011-05-06 13:18:07.0,-62.735366,17.349819,177
40077210@N00,2005-05-28 18:30:42.0,-5.424842,56.034458,206
93427598@N00,2012-06-14 18:48:02.0,55.198284,25.118048,227
7457894@N04,2011-08-11 17:31:17.0,132.796554,-12.863435,8
97201346@N00,2006-05-02 07:17:38.0,2.028651,48.924374,64
49503128117@N01,2006-09-24 19:31:56.0,115.653988,-8.334792,224
65873073@N00,2012-11-01 17:13:01.0,5.292652,43.902113,64
73684142@N00,2008-03-06 06:37:38.0,44.386028,33.328152,87
93352468@N00,2013-11-02 17:56:21.0,19.081599,47.518766,80
96914291@N00,2007-08-18 15:05:21.0,75.9799,39.472179,29
52984273@N00,2011-04-08 17:55:14.0,-3.194,55.948667,206
33318362@N00,2013-01-26 15:36:10.0,-79.381617,43.661336,23
47435042@N02,2012-11-01 04:20:13.0,-21.944932,64.144469,81
10298101@N05,2008-07-18 15:00:48.0,-94.490833,49.77112,23
58255533@N03,2011-08-29 19:46:38.0,103.109444,17.356666,194
27632962@N04,2010-09-05 05:06:41.0,16.716949,60.89001,190
53098051@N02,2013-04-25 07:59:03.0,-.127031,51.50073,206
7558768@N03,2013-01-08 23:08:32.0,-3.698594,40.416804,187
56495646@N00,2006-03-05 10:12:06.0,88.369216,22.5365,82
12693966@N07,2011-07-02 18:31:17.0,-79.380147,43.663773,23
47236463@N00,2005-05-16 15:38:35.0,-.155353,44.89519,64
67536509@N00,2006-10-02 23:34:09.0,2.825857,41.987028,187
29705797@N00,2012-11-21 13:55:15.0,2.336667,48.860833,64
88792132@N00,2007-11-16 12:36:07.0,14.107818,50.981506,71
62605452@N00,2006-09-08 13:14:02.0,-43.204936,-22.909305,20
35247235@N02,2009-09-26 08:20:34.0,-.543136,51.850201,206
50457550@N00,2007-04-22 14:45:43.0,13.412041,52.536844,71
14753651@N03,2012-10-25 13:23:12.0,105.851104,21.032015,215
95282411@N00,2008-10-01 12:15:52.0,2.335935,48.860289,64
8502118@N08,2012-11-13 17:46:56.0,35.310419,-1.595445,91
32684022@N00,2010-05-03 21:13:44.0,116.398708,39.900419,29
88792132@N00,2008-01-02 18:35:19.0,-5.9624,43.575354,187
8502118@N08,2012-09-15 12:20:45.0,-121.978317,49.194125,23
48947735@N00,2013-07-16 04:21:59.0,2.176473,41.383997,187
37403827@N00,2010-10-01 10:53:14.0,72.910251,19.210265,82
36521981547@N01,2010-10-08 10:43:15.0,2.308856,48.860194,64
54873425@N00,2008-10-29 09:34:49.0,4.394305,51.960455,153
40077210@N00,2009-07-15 17:17:04.0,14.242562,40.550925,85
53382644@N06,2013-04-02 12:02:17.0,6.14644,46.20677,192
35838730@N05,2005-12-08 12:54:18.0,12.566342,55.700251,44
44618460@N00,2006-01-20 06:36:04.0,34.782714,31.872892,84
29619840@N00,2008-10-11 13:16:13.0,-123.106206,49.280794,23
7412923@N04,2007-06-08 16:09:54.0,7.851448,47.992449,71
29212638@N07,2008-09-17 17:56:21.0,12.476246,41.930814,85
51636307@N00,2004-11-12 22:06:58.0,120.301237,22.639125,245
12663550@N00,2005-06-30 11:45:06.0,6.156055,46.207428,192
23269969@N00,2011-10-08 21:56:30.0,120.87965,14.104945,172
30397825@N00,2009-05-17 22:51:48.0,-58.4375,-34.581334,7
8502118@N08,2013-10-14 10:29:10.0,21.012647,52.245863,163
51035734412@N01,2007-04-05 08:29:54.0,2.377982,43.335541,64
19689151@N00,2007-05-25 12:57:46.0,13.411383,52.522491,71
28967358@N00,2006-05-30 19:02:58.0,-117.05809,32.359981,119
44534236@N00,2011-05-18 07:23:17.0,2.341976,48.857825,64
10298101@N05,2006-09-13 01:55:10.0,35.731658,33.274861,191
90338469@N00,2010-12-29 06:42:59.0,83.012051,25.308377,82
91783980@N05,2013-04-10 01:44:21.0,7.017528,43.551122,64
34638868@N00,2006-06-07 18:55:10.0,-7.52778,54.010895,50
22182681@N00,2008-11-24 09:43:28.0,-87.444477,20.187537,119
7489441@N06,2012-12-20 03:26:30.0,8.44649,49.309966,71
105902455@N06,2013-10-24 19:30:19.0,120.599121,24.291032,245
79847196@N00,2010-08-22 11:01:06.0,-73.565536,45.514907,23
16278399@N00,2006-02-17 13:03:54.0,-54.438629,-25.683767,7
8502118@N08,2013-10-27 11:52:08.0,28.968088,41.018277,201
40044708@N00,2007-11-25 15:43:37.0,-70.575812,-33.406541,32
97863854@N00,2009-07-16 02:29:00.0,123.913055,9.6275,172
39082489@N00,2011-07-02 08:00:11.0,2.15528,41.415397,187
22966062@N04,2004-02-21 05:53:28.0,2.120318,48.805012,64
44718928@N00,2002-09-28 10:07:30.0,135.763549,35.010314,88
14866439@N00,2011-04-12 16:58:06.0,4.887583,52.374969,153
30975215@N00,2010-02-21 09:03:12.0,7.038288,51.490843,71
7288951@N04,2010-10-25 01:52:43.0,2.351588,48.857475,64
59743169@N00,2005-04-23 17:19:21.0,76.277046,32.237706,82
73621375@N00,2009-11-05 10:42:21.0,4.761634,52.311272,153
52015062@N00,2011-03-26 02:48:58.0,-1.253836,51.752837,206
53715416@N05,2012-01-24 18:06:43.0,-78.347282,18.280377,89
51035774131@N01,2007-07-28 23:32:45.0,13.395166,52.501841,71
64825499@N00,2007-04-11 11:35:30.0,-86.994161,20.444712,119
63254446@N00,2008-09-20 10:06:04.0,-73.554183,45.504985,23
80633094@N00,2006-05-30 00:29:39.0,2.169113,41.401793,187
24372753@N07,2013-10-06 07:37:57.0,7.789672,47.555055,71
86285103@N00,2007-12-11 10:03:07.0,-84.146974,9.37821,38
54010592@N03,2011-01-07 14:45:03.0,-66.116108,18.467458,173
86537625@N00,2007-09-21 15:36:05.0,151.20228,-33.86964,8
18432837@N00,2011-01-24 12:05:28.0,12.453583,41.9023,238
64094886@N00,2013-06-09 06:20:58.0,35.742301,33.430686,99
33230654@N08,2005-08-17 11:55:00.0,100.517585,13.721422,194
7845551@N05,2010-08-15 12:48:54.0,-73.574874,45.525386,23
66762699@N00,2007-11-13 09:07:49.0,100.553741,13.856747,194
26801363@N00,2007-03-05 18:16:37.0,-.345146,39.4847,187
7288951@N04,2011-05-15 15:55:31.0,103.859038,1.282546,185
88719648@N00,2009-10-17 14:17:43.0,-80.521969,43.461843,23
58645447@N00,2008-09-16 07:59:41.0,14.433219,50.079078,57
95158573@N00,2012-04-16 18:45:10.0,-63.108429,18.065576,241
12693966@N07,2012-07-01 01:32:13.0,-79.383001,43.660979,23
49503048699@N01,2012-03-29 23:08:38.0,2.387821,48.895011,64
49503198232@N01,2010-07-28 13:49:27.0,-.142951,51.506298,206
24468935@N03,2008-06-01 00:00:00.0,7.750875,48.581987,64
29311691@N05,2010-08-27 21:43:25.0,140.787048,42.576343,88
35067687@N04,2013-03-26 09:26:48.0,63.342329,45.920385,97
27723551@N08,2011-10-09 01:52:59.0,139.546623,35.324089,88
17573696@N00,2007-12-27 11:48:36.0,-71.533699,-41.594648,7
46898895@N00,2013-03-18 12:10:09.0,-122.958667,50.059333,23
94539250@N00,2009-03-13 16:05:41.0,174.312472,-35.721256,159
7412923@N04,2007-06-04 11:48:27.0,7.938308,46.608766,192
29311223@N00,2005-06-21 19:51:09.0,-6.233882,53.343377,50
15763073@N04,2008-05-29 21:55:34.0,135.507087,34.691238,88
50835159@N08,2010-07-01 17:11:45.0,-123.408308,49.511389,23
24498866@N00,2011-08-07 01:56:47.0,-6.252336,37.389867,187
68784399@N00,2006-05-09 12:36:32.0,-71.992034,-13.515834,161
51035734412@N01,2007-04-03 09:45:45.0,2.284641,43.370242,64
12829633@N05,2011-01-01 17:50:30.0,127.12343,37.413272,95
35722886@N08,2007-06-27 11:10:56.0,12.568144,55.67609,44
88878784@N00,2010-06-13 11:48:04.0,-73.522417,45.496714,23
98896251@N00,2006-12-29 20:37:48.0,85.837898,19.798282,82
39153537@N02,2010-02-26 18:06:20.0,-91.231842,14.631589,74
99491628@N00,2008-09-19 14:49:20.0,11.575448,48.137346,71
26686573@N00,2012-05-05 10:32:24.0,-123.936157,49.164268,23
41894169878@N01,2009-11-02 20:51:24.0,99.701185,17.02179,194
45676477@N07,2013-04-11 04:13:26.0,35.390095,32.688112,84
88584330@N04,2012-10-12 13:45:19.0,40.259269,21.366602,176
7955943@N06,2005-01-01 05:46:02.0,4.547138,52.271781,153
33237963@N00,2008-03-02 10:06:58.0,8.633494,50.157494,71
12659736@N02,2013-05-07 15:07:54.0,-71.975764,-13.517542,161
77179348@N00,2009-04-05 17:44:26.0,-66.115259,18.465302,173
27919058@N00,2007-07-15 08:30:41.0,13.041597,47.805437,56
71929898@N00,2013-03-30 12:55:59.0,11.254333,43.771666,85
44124479801@N01,2011-09-29 00:38:18.0,-9.134667,38.744333,165
81346977@N00,2007-07-23 11:08:01.0,-92.047405,17.485028,119
29507259@N02,2012-01-05 16:04:20.0,174.766202,-36.842909,159
13813081@N06,2010-05-10 23:58:04.0,116.390554,39.915825,29
26582481@N08,2009-06-16 19:49:25.0,6.772102,44.528519,64
11868850@N00,2008-08-19 15:40:47.0,28.312247,-15.432622,222
43077608@N00,2011-12-26 06:25:12.0,-5.9931,37.386002,187
88464035@N00,2006-05-27 01:08:13.0,125.13359,10.283926,172
55703427@N00,2009-08-06 11:00:02.0,-70.824737,19.717262,47
43053584@N00,2012-01-20 14:01:57.0,-105.11643,20.98464,119
21818163@N00,2004-12-05 11:32:09.0,2.33571,48.848422,64
7457894@N04,2013-11-17 09:49:08.0,44.691052,-22.886114,107
89504146@N00,2009-08-16 13:12:55.0,-79.658174,45.168302,23
49503048699@N01,2008-12-26 01:03:40.0,135.7689,35.0012,88
41894170049@N01,2009-10-12 13:24:41.0,-64.676812,32.381013,11
93364235@N00,2009-10-23 22:32:35.0,-.352709,51.29378,206
67194633@N00,2007-01-21 16:40:59.0,6.904907,52.227273,153
41952095@N00,2007-12-02 14:53:13.0,-70.648612,-33.455362,32
8021736@N06,2010-08-09 00:59:19.0,151.215848,-33.86425,8
94046393@N00,2004-07-24 14:29:07.0,-2.16834,50.622894,206
37021892@N00,2007-05-19 03:29:13.0,13.452243,52.496564,71
77759596@N00,2009-12-23 10:48:23.0,-84.703373,10.430913,38
12464777@N02,2007-07-16 10:52:53.0,-.117073,51.5206,206
70806177@N00,2013-05-17 22:10:19.0,139.731666,35.665833,88
20783584@N00,2004-10-24 11:45:03.0,108.147354,10.933101,215
20909379@N00,2012-03-18 17:49:46.0,5.864295,51.846065,153
53125271@N04,2011-10-03 11:44:45.0,127.7232,26.21767,88
18135952@N00,2009-12-21 13:38:40.0,2.324236,48.86446,64
27951499@N00,2012-02-03 06:08:02.0,4.904833,52.353,153
9584004@N03,2007-06-17 15:08:28.0,8.688125,50.117055,71
7663953@N05,2008-03-01 09:05:33.0,3.038406,36.796639,1
12062134@N06,2009-11-24 16:21:33.0,10.776005,59.924825,154
23373193@N00,2008-08-12 10:46:23.0,75.83297,12.308727,82
25622716@N02,2008-08-07 04:35:29.0,30.316869,59.941734,174
11355999@N08,2008-10-11 15:19:37.0,-122.928802,50.089901,23
38705147@N00,2008-08-17 09:18:35.0,-111.158123,58.712348,23
47565600@N00,2007-08-29 04:50:01.0,8.564014,47.452875,192
51186333@N00,2005-04-11 22:05:50.0,2.386951,48.834123,64
31794493@N00,2008-09-16 06:48:06.0,-1.080554,53.960412,206
39983473@N00,2008-11-08 19:34:53.0,17.449464,40.790809,85
59663349@N00,2012-09-20 09:40:06.0,2.813272,41.984089,187
77015846@N00,2012-12-14 02:41:12.0,-123.121522,49.282011,23
85428086@N00,2007-10-22 19:42:22.0,2.323555,48.866267,64
30335727@N00,2011-05-09 18:41:48.0,30.19538,55.194436,101
70944869@N00,2005-10-01 17:00:35.0,114.141308,22.280886,129
56053642@N00,2006-05-24 02:05:42.0,37.631607,55.748757,174
77179348@N00,2009-04-10 13:11:28.0,-61.312139,15.397491,46
11256393@N07,2007-07-24 00:23:23.0,116.387271,39.91385,29
95192070@N00,2007-01-27 16:37:05.0,14.602203,40.634668,85
84181868@N00,2014-02-01 14:15:29.0,100.479002,13.713252,194
74937968@N00,2011-06-24 15:13:34.0,-6.749704,41.804072,165
41894170049@N01,2006-08-05 01:27:48.0,78.009796,27.177079,82
54137788@N00,2006-08-08 12:02:41.0,-69.146232,47.81448,23
55437289@N00,2009-07-01 16:14:33.0,-75.696642,45.426813,23
93427598@N00,2009-04-30 19:54:09.0,177.115058,-17.269842,60
68809692@N00,2008-03-22 14:45:43.0,-116.640815,31.874787,119
40463436@N00,2011-08-18 11:48:22.0,25.459785,36.395862,73
9848031@N05,2008-01-01 00:00:00.0,21.136322,42.676377,237
93452909@N00,2007-05-23 00:40:48.0,32.861652,39.938085,201
20958187@N00,2010-12-19 17:29:36.0,121.04187,24.837841,245
9584004@N03,2007-03-24 20:05:00.0,-73.562393,45.519338,23
